srcip,src_port,dstip,dst_port,protocol_type,flag,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smean,dmean,trans_depth,response_body_len,sjit,djit,timestamp,Ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label,is_attack,attack_subcat,rate,hour,day_part,duration_from_times,id
175.45.176.0,64053.0,149.171.126.16,520.0,udp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424253339.0,1424253339.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,3,3,1,1,1,1,3, Fuzzers ,1,1.0,RIP,11554271.747583602,9.0,morning,0.0,
,,,,udp,CON,0.001065,130,162,31,29,0,0,dns,488262.9375,608450.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,2,6,3,2,1,1,Normal,0,,,2816.901513,,,,24673.0
59.166.0.8,27757.0,149.171.126.3,25686.0,tcp,FIN,0.0503,2542,22592,31,29,7,14,-,394274.375,3507753.5,40,42,255,255,2568382016,475689485,64,538,0,0,76.469691,74.409919,1424243081.0,1424243081.0,1.280667,1.213976,0.000656,0.000524,0.000132,0,0,,,0.0,4,3,1,1,1,1,1,unknown,0,0.0,unknown,499681.898614674,7.0,morning,0.0,
,,,,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,2,11,2,2,3,DoS,1,,,125000.0003,,,,5901.0
,,,,udp,CON,0.001056,130,162,31,29,0,0,dns,492424.25,613636.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.01,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,4,1,6,1,1,1,Normal,0,,,2840.909069,,,,35290.0
,,,,tcp,FIN,5.051218,2434,309107,62,252,2,116,http,3775.7229,487500.625,48,238,255,255,1511034748,2843504337,51,1299,1,149504,5648.096688,2394.148477,,,107.472722,20.79346,0.133831,0.083209,0.050622,0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,56.422035,,,,65660.0
,,,,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,2,1,1,2,1,1,1,Reconnaissance,1,,,111111.1072,,,,11238.0
,,,,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,3,3,2,2,6,Fuzzers,1,,,111111.1072,,,,85061.0
,,,,tcp,FIN,0.529436,4480,3080,31,29,7,7,-,65277.01172,44998.82813,28,30,255,255,2871787341,3000071144,160,103,0,0,1026.151627,25.328023,,,19.597037,18.237414,0.000669,0.000548,0.000121,0,0,0.0,0.0,0.0,5,9,8,5,1,1,5,Normal,0,,,107.66174,,,,26451.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,42,42,33,33,33,16,42,Generic,1,,,125000.0003,,,,155741.0
,,,,udp,INT,9e-06,570,0,254,0,0,0,-,253333328.0,0.0,2,0,0,0,0,0,285,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,9,9,4,4,4,1,9,Fuzzers,1,,,111111.1072,,,,74017.0
,,,,tcp,FIN,2.756923,13662,548216,31,29,21,197,-,39478.79688,1587175.25,238,438,255,255,4044647190,1923539635,57,1252,0,0,2534.010837,1877.806049,,,11.631165,6.307531,0.000647,0.000531,0.000116,0,0,0.0,0.0,0.0,2,3,5,2,1,1,2,Normal,0,,,244.83818,,,,13126.0
,,,,udp,CON,0.001168,130,162,31,29,0,0,dns,445205.4688,554794.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.008,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,3,2,6,1,1,2,Normal,0,,,2568.493049,,,,18697.0
,,,,tcp,FIN,0.675765,836,3882,62,252,2,3,http,8914.341797,41363.49219,10,10,255,255,4215059593,769090469,84,388,1,1481,3830.014376,5152.361543,,,75.085,67.907222,0.142639,0.063884,0.078755,0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,28.116284,,,,70319.0
,,,,tcp,FIN,0.222539,424,8824,31,29,1,4,ftp-data,13336.98828,290789.5,8,12,255,255,636163155,741734698,53,735,0,0,2166.773812,1723.408366,,,31.742715,20.181182,0.000703,0.000543,0.00016,0,0,0.0,0.0,0.0,2,3,5,4,1,1,3,Normal,0,,,85.378296,,,,32014.0
,,,,udp,INT,3e-06,78,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,39,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,7,3,1,2,2,1,3,Normal,0,,,333333.3215,,,,72648.0
149.171.126.15,1043.0,175.45.176.3,53.0,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424247791.0,1424247791.0,0.002,0.0,0.0,0.0,0.0,0,0,,,0.0,34,34,10,10,10,7,34,unknown,0,0.0,unknown,131934032.98350824,8.0,morning,0.0,
,,,,udp,CON,0.001017,130,162,31,29,0,0,dns,511307.7813,637168.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.011,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,1,4,6,1,1,3,Normal,0,,,2949.852669,,,,34390.0
,,,,udp,CON,0.000957,146,178,31,29,0,0,dns,610240.3125,743991.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.001,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,5,2,1,1,1,Normal,0,,,3134.796202,,,,13273.0
,,,,tcp,FIN,0.189193,756,268,254,252,2,1,-,28795.99219,9471.80957,10,6,255,255,2349531171,1361589211,76,45,0,0,1083.626855,54.428926,,,19.990889,33.695,0.081861,0.020708,0.061153,0,1,0.0,0.0,0.0,3,3,2,2,2,1,3,Fuzzers,1,,,79.284119,,,,125082.0
,,,,tcp,FIN,0.951806,534,354,254,252,2,1,-,4042.840576,2605.572998,10,8,255,255,3980689599,3478776930,53,44,0,0,7554.975629,171.967766,,,103.911556,120.106859,0.164628,0.111049,0.053579,0,1,0.0,0.0,0.0,5,1,1,2,1,1,1,Normal,0,,,17.860782,,,,41794.0
,,,,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,19,19,18,19,18,18,19,Generic,1,,,500000.0013,,,,132130.0
,,,,tcp,FIN,0.82853,1106,716,254,252,3,2,-,9790.833984,6054.095703,12,8,255,255,4067487143,806671778,92,90,0,0,3822.51156,137.999703,,,73.470452,100.995859,0.175209,0.121557,0.053652,0,1,0.0,0.0,0.0,5,5,2,2,2,2,5,Fuzzers,1,,,22.932181,,,,72569.0
175.45.176.1,0.0,149.171.126.10,0.0,mhrp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237297.0,1424237297.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,4,4,2,2,2,2,4,DoS,1,1.0,Asterisk,22219753.360737693,5.0,night,0.0,
,,,,tcp,FIN,0.725093,564,354,254,252,2,1,-,5604.79834,3420.250977,10,8,255,255,3182503215,3943474153,56,44,0,0,5756.543149,137.122016,,,80.434778,93.205141,0.129378,0.072646,0.056732,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Reconnaissance,1,,,23.445268,,,,46640.0
,,,,tcp,FIN,1.630025,824,1878,62,252,2,2,http,3641.661865,8299.258789,10,10,255,255,537582050,2895587698,82,188,0,0,9749.644045,298.395562,,,181.001111,171.100891,0.198725,0.090113,0.108612,0,1,0.0,0.0,0.0,1,1,1,2,1,1,1,Exploits,1,,,11.656263,,,,64961.0
,,,,tcp,FIN,0.842641,822,1148,62,252,2,2,http,7025.530273,9816.754883,10,10,255,255,392929900,69115753,82,115,1,128,6036.299677,122.3115,,,93.615778,87.101445,0.135908,0.058725,0.077183,0,1,1.0,0.0,0.0,5,4,1,1,1,1,4,Normal,0,,,22.548155,,,,87452.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,43,43,25,25,25,25,43,Generic,1,,,111111.1072,,,,19360.0
,,,,tcp,CON,0.543487,998,86,62,252,2,1,-,12246.84277,632.949829,6,2,255,255,1539420546,4123150434,166,43,0,0,5489.90764,0.0,,,108.6974,0.008,0.310933,0.220883,0.09005,0,3,0.0,0.0,0.0,4,3,1,1,1,1,3,Normal,0,,,12.879793,,,,41485.0
,,,,tcp,FIN,5.131122,7814,14990,31,29,30,32,-,12083.12695,23187.13086,122,126,255,255,3755696171,1674166232,64,119,0,0,3093.131021,3057.897453,,,42.403156,41.375921,0.000632,0.0005,0.000132,0,0,0.0,0.0,0.0,2,2,1,2,1,1,1,Normal,0,,,48.137619,,,,20107.0
,,,,mux,INT,1.512225,400,0,254,0,0,0,-,1587.06543,0.0,4,0,0,0,0,0,100,0,0,0,712.866875,0.0,,,504.075,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,1,1,1,1,6,DoS,1,,,1.983832,,,,121425.0
,,,,tcp,FIN,2.402099,1272,1646,62,252,7,9,-,4059.782959,5235.421387,24,22,255,255,435710193,288713227,53,75,0,0,5617.598949,7245.755884,,,104.439089,110.982049,0.133,0.070824,0.062176,0,1,0.0,0.0,0.0,2,2,1,1,1,1,1,Exploits,1,,,18.733617,,,,65543.0
175.45.176.3,0.0,149.171.126.19,0.0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230386.0,1424230386.0,0.01,0.0,0.0,0.0,0.0,0,2,,,0.0,3,3,2,2,2,2,3,DoS,1,1.0,Miscellaneous,19998000.19998,3.0,night,0.0,
149.171.126.15,47439.0,175.45.176.3,53.0,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424244879.0,1424244879.0,0.002,0.0,0.0,0.0,0.0,0,0,,,0.0,13,13,13,13,13,13,13,unknown,0,0.0,unknown,131934032.98350824,7.0,morning,0.0,
,,,,tcp,FIN,0.837522,632,682,254,252,3,4,ftp,5540.15332,5979.544434,12,12,255,255,4257918542,341549462,53,57,0,0,3711.237331,82.784328,,,76.138362,65.499363,0.194172,0.116257,0.077915,0,1,0.0,0.0,0.0,2,2,7,1,1,1,2,Fuzzers,1,,,27.461966,,,,144966.0
,,,,tcp,FIN,4.377124,878,354,254,252,2,1,http,1445.698242,566.582092,10,8,255,255,1891413935,1514095334,88,44,1,0,33809.39651,1160.278375,,,478.697111,608.048875,0.190702,0.120781,0.069921,0,1,1.0,0.0,0.0,1,1,1,3,1,1,1,Reconnaissance,1,,,3.883829,,,,111569.0
,,,,udp,CON,0.000968,130,162,31,29,0,0,dns,537190.125,669421.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.001,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,2,2,3,3,1,1,Normal,0,,,3099.173623,,,,25164.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,32,32,25,25,25,25,32,Generic,1,,,111111.1072,,,,22426.0
,,,,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,1,1,1,1,3,Reconnaissance,1,,,100000.0025,,,,110033.0
,,,,ospf,INT,1.066736,1890,0,254,0,0,0,-,13836.60059,0.0,42,0,0,0,0,0,45,0,0,0,30.409635,0.0,,,26.017951,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,1,1,1,2,1,1,1,Exploits,1,,,38.435002,,,,6365.0
,,,,udp,CON,0.001572,544,304,31,29,0,0,-,2076335.875,1160305.375,4,4,0,0,0,0,136,76,0,0,0.565685,0.286144,,,0.403,0.205333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,5,3,8,1,1,3,Normal,0,,,4452.926268,,,,20954.0
,,,,tcp,FIN,1.157844,534,354,254,252,2,1,-,3323.418457,2141.912109,10,8,255,255,3439595173,1514933158,53,44,0,0,8242.202441,243.007453,,,125.142889,160.887281,0.085707,0.031624,0.054083,0,1,0.0,0.0,0.0,3,3,1,1,1,1,4,Fuzzers,1,,,14.682462,,,,143783.0
,,,,tcp,FIN,0.025669,2646,23404,31,29,7,14,-,805017.75,7111769.5,42,40,255,255,3820839768,1712488131,63,585,0,0,49.697599,1.460109,,,0.617854,0.644103,0.000669,0.000545,0.000124,0,0,0.0,0.0,0.0,4,5,2,2,1,1,1,Normal,0,,,3155.557388,,,,33818.0
59.166.0.4,58964.0,149.171.126.6,59767.0,tcp,FIN,0.403779,5048,3080,31,29,7,7,-,96448.79688,59002.57422,28,30,255,255,541709518,2766170030,180,103,0,0,852.070366,21.84142,1424220364.0,1424220365.0,14.939259,13.905379,0.000653,0.00052,0.000133,0,0,,,0.0,7,8,2,2,1,1,3,unknown,0,0.0,unknown,20129.823442700526,0.0,night,1.0,
,,,,tcp,FIN,0.621904,898,268,254,252,2,1,http,10406.75098,2881.473633,10,6,255,255,4271024952,3762920959,90,45,1,0,4839.137311,204.538109,,,67.408444,115.612203,0.08306,0.04384,0.03922,0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,24.119478,,,,79494.0
59.166.0.6,58806.0,149.171.126.4,80.0,tcp,FIN,1.317683,1684,10168,31,29,3,5,http,9495.455078,58308.41016,14,18,255,255,3465204604,1320801794,120,565,1,3924,9165.015817,8023.101476,1424260445.0,1424260447.0,101.333767,77.481706,0.000612,0.00049,0.000122,0,0,1.0,,0.0,1,1,1,1,1,1,1,unknown,0,0.0,unknown,8994.576078620901,11.0,morning,2.0,
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,37,37,27,28,27,14,37,Generic,1,,,111111.1072,,,,140826.0
,,,,tcp,FIN,0.502567,364,4478,62,252,1,3,ftp-data,5077.930176,64166.57031,8,10,255,255,431710765,844029265,46,448,0,0,4905.025185,4174.318849,,,71.795283,50.073778,0.093564,0.048491,0.045073,0,1,0.0,0.0,0.0,1,1,2,2,1,1,2,Exploits,1,,,33.826336,,,,69397.0
,,,,tcp,REQ,8.548743,180,0,254,0,3,0,-,126.334358,0.0,4,0,255,0,0,0,45,0,0,0,4029.9075,0.0,,,2849.581,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,23,20,17,18,2,2,20,Normal,0,,,0.350929,,,,66377.0
,,,,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1,3,1,1,1,Normal,0,,,2816.901513,,,,25244.0
,,,,udp,CON,0.001746,520,304,31,29,0,0,-,1786941.5,1044673.5,4,4,0,0,0,0,130,76,0,0,0.614712,0.318673,,,0.438667,0.229333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,12,9,3,1,1,3,Normal,0,,,4009.163749,,,,32533.0
,,,,udp,CON,0.001031,130,162,31,29,0,0,dns,504364.6563,628516.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,3,3,2,1,1,2,Normal,0,,,2909.796171,,,,29748.0
,,,,sctp,CON,10.809476,1400,512,254,60,0,0,-,950.277344,189.463394,12,2,0,0,0,0,117,256,0,0,1550.941375,0.0,,,982.679625,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,2,Exploits,1,,,1.202649,,,,111678.0
,,,,tcp,FIN,0.661507,756,268,254,252,2,1,-,8235.740234,2708.966064,10,6,255,255,2685048064,1462753204,76,45,0,0,3560.799701,142.080391,,,69.944,110.829797,0.135509,0.10735,0.028159,0,1,0.0,0.0,0.0,3,2,1,2,1,1,2,Fuzzers,1,,,22.675497,,,,62316.0
,,,,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,32,32,8,8,8,8,32,Generic,1,,,142857.1409,,,,139628.0
,,,,tcp,FIN,0.347599,364,2270,62,252,1,2,ftp-data,7341.793457,45730.85547,8,8,255,255,2157458827,600193957,46,284,0,0,3230.322872,99.727453,,,49.657001,46.871,0.067797,0.018781,0.049016,0,1,0.0,0.0,0.0,1,1,2,2,1,1,2,Exploits,1,,,43.153174,,,,11763.0
,,,,tcp,FIN,2.626541,7591,1900,62,252,10,8,smtp,22234.56641,5525.137695,26,22,255,255,2990214633,455970924,292,86,0,0,5784.381744,146.972766,,,105.061637,121.019047,0.152754,0.084585,0.068169,0,1,0.0,0.0,0.0,1,1,3,3,1,1,7,Exploits,1,,,17.894258,,,,73915.0
,,,,tcp,FIN,0.894057,2616,682,254,252,3,4,ftp,21457.24609,5601.432617,12,12,255,255,144135448,1013406642,218,57,0,0,4298.722214,100.294109,,,81.277906,77.193547,0.07787,0.04415,0.03372,0,1,0.0,0.0,0.0,2,2,1,3,1,1,2,Fuzzers,1,,,25.72543,,,,85984.0
,,,,tcp,FIN,0.892362,1108,740,254,252,3,2,-,9108.411133,5809.301758,12,8,255,255,2165449895,1146230514,92,93,0,0,4114.442705,145.641188,,,81.114455,106.211141,0.261399,0.148875,0.112524,0,1,0.0,0.0,0.0,4,3,1,1,1,1,3,Fuzzers,1,,,21.291808,,,,85295.0
,,,,tcp,FIN,3.600526,432816,3844,62,252,167,8,smtp,958846.5625,8416.547852,340,68,255,255,1065478516,517781435,1273,57,0,0,1142.340915,61.450918,,,10.652444,52.747656,0.067055,0.029541,0.037514,0,1,0.0,0.0,0.0,1,1,2,3,1,1,2,Exploits,1,,,113.039036,,,,103764.0
,,,,udp,INT,6e-06,1064,0,254,0,0,0,-,709333312.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,,,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,26,26,6,6,6,1,26,Fuzzers,1,,,166666.6608,,,,120781.0
175.45.176.3,47439.0,149.171.126.18,53.0,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232286.0,1424232286.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,18,18,18,18,18,18,18,Generic,1,1.0,IXIA,12665259.415620485,4.0,night,0.0,
,,,,udp,CON,0.001046,146,178,31,29,0,0,dns,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.009,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,3,4,2,1,1,3,Normal,0,,,2868.068701,,,,21371.0
,,,,tcp,FIN,0.087005,3598,48710,31,29,7,24,-,325406.5938,4406643.5,60,62,255,255,1916418874,1916724933,60,786,0,0,84.652713,82.334379,,,1.49481,1.415951,0.000775,0.000623,0.000152,0,0,0.0,0.0,0.0,6,5,6,6,1,1,2,Normal,0,,,1390.724722,,,,32828.0
,,,,tcp,FIN,0.34567,586,268,254,252,2,1,-,12219.74707,5184.134766,10,6,255,255,4185651044,824441180,59,45,0,0,1854.721788,78.201383,,,38.288778,57.478398,0.097664,0.058273,0.039391,0,1,0.0,0.0,0.0,7,6,1,2,1,1,6,Fuzzers,1,,,43.393987,,,,142047.0
,,,,tcp,FIN,0.004739,1052,824,31,29,2,2,http,1554758.375,1252584.875,8,10,255,255,4269589209,2120963685,132,82,1,83,34.780405,0.953352,,,0.628714,0.474111,0.000588,0.000469,0.000119,0,0,1.0,0.0,0.0,2,2,4,18,2,1,1,Normal,0,,,3587.254698,,,,4576.0
,,,,udp,CON,0.001007,130,162,31,29,0,0,dns,516385.3125,643495.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,3,7,12,3,1,4,Normal,0,,,2979.146024,,,,30575.0
,,,,udp,CON,0.001075,146,178,31,29,0,0,dns,543255.8125,662325.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,2,1,1,3,Normal,0,,,2790.69758,,,,5817.0
,,,,udp,CON,0.441294,568,320,31,29,0,0,-,7722.742188,4350.84082,4,4,0,0,0,0,142,80,0,0,187.122141,183.796141,,,132.324328,129.966,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,6,1,1,1,1,4,Normal,0,,,15.86244,,,,26415.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,11,11,7,7,7,4,7,Generic,1,,,125000.0003,,,,52263.0
,,,,udp,INT,2e-06,104,0,254,0,0,0,-,208000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,,,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,4,3,1,9,1,1,3,Normal,0,,,500000.0013,,,,88879.0
,,,,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,14,14,7,7,7,3,7,Generic,1,,,100000.0025,,,,60124.0
,,,,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,,,60000.644,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,1,1,1,1,1,1,1,Normal,0,,,0.0,,,,47443.0
,,,,tcp,FIN,0.309849,812,2186,62,252,2,2,http,18873.70898,49391.80078,10,8,255,255,3351747673,3387298412,81,273,1,674,1805.643715,63.662594,,,34.427667,40.375145,0.079224,0.026617,0.052607,0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,54.865436,,,,143919.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,17,17,18,18,17,17,17,Generic,1,,,125000.0003,,,,126873.0
,,,,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,16,16,16,16,16,7,16,Generic,1,,,1000000.003,,,,128926.0
,,,,any,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,2,3,2,2,3,Exploits,1,,,125000.0003,,,,68969.0
,,,,tcp,FIN,1.363602,1000,354,254,252,2,1,http,5280.132812,1818.712402,10,8,255,255,2444213708,1839226881,100,44,1,0,8267.348808,292.20275,,,148.704111,178.177422,0.278585,0.116354,0.162231,0,1,1.0,0.0,0.0,2,1,1,2,1,1,1,Reconnaissance,1,,,12.46698,,,,134748.0
,,,,dcn,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,2,2,2,2,3,Exploits,1,,,111111.1072,,,,5569.0
,,,,tcp,FIN,0.554887,660,268,254,252,2,1,-,8563.90625,3229.486328,10,6,255,255,398073374,3326624899,66,45,0,0,2787.752243,133.349359,,,57.477333,95.997398,0.158571,0.074892,0.083679,0,1,0.0,0.0,0.0,8,9,1,1,1,1,8,Normal,0,,,27.032531,,,,43936.0
59.166.0.1,15749.0,149.171.126.5,53.0,udp,CON,0.00096,130,162,31,29,0,0,dns,541666.6875,675000.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421940448.0,1421940448.0,0.001,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,2,6,1,1,1,1,unknown,0,0.0,unknown,304166.3498267189,15.0,afternoon,0.0,
,,,,tcp,CON,0.224169,986,86,62,252,2,1,-,29335.00977,1534.556519,6,2,255,255,2756438472,1183383827,164,43,0,0,2626.002424,0.0,,,44.8338,0.009,0.180505,0.107606,0.072899,0,3,0.0,0.0,0.0,10,8,3,5,3,1,7,Normal,0,,,31.226441,,,,101707.0
,,,,tcp,FIN,1.116412,534,354,254,252,2,1,-,3446.756104,2221.4021,10,8,255,255,4271385341,1668690747,53,44,0,0,6422.973068,296.32325,,,124.045778,145.983719,0.260679,0.093677,0.167002,0,1,0.0,0.0,0.0,3,1,1,2,1,1,1,Fuzzers,1,,,15.227353,,,,92823.0
,,,,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,36,36,33,33,33,17,36,Generic,1,,,333333.3215,,,,167203.0
,,,,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,18,18,18,18,18,18,18,Generic,1,,,142857.1409,,,,128290.0
175.45.176.3,47439.0,149.171.126.18,53.0,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230564.0,1424230564.0,0.005,0.0,0.0,0.0,0.0,0,2,,,0.0,33,33,18,18,18,18,33,Generic,1,1.0,IXIA,22795440.911817636,3.0,night,0.0,
,,,,sm,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,13,11,2,6,2,2,2,Backdoor,1,,,250000.0006,,,,53520.0
,,,,ippc,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,4,13,3,3,6,Exploits,1,,,333333.3215,,,,6198.0
